CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
45	867598	75914593	1.13	76782191
46	860867	75289245	1.13	76150112
47	875918	74908939	1.16	75784857
48	854223	74713620	1.13	75567843
49	850219	74511849	1.13	75362068
50	844674	73855312	1.13	74699986
51	834861	73082909	1.13	73917770
52	830508	72443929	1.13	73274437
53	828071	71725151	1.14	72553222
54	818186	71261337	1.14	72079523
55	802595	70316904	1.13	71119499
56	794836	69340150	1.13	70134986
57	782516	68148150	1.14	68930666
58	771815	67119741	1.14	67891556
59	759137	66164745	1.13	66923882
60	748775	65294646	1.13	66043421
61	723033	63281310	1.13	64004343
62	705281	61713544	1.13	62418825
63	692561	60079107	1.14	60771668
64	675467	58330829	1.14	59006296
65	653843	56627421	1.14	57281264
66	624050	54331599	1.14	54955649
67	598473	52640055	1.12	53238528
68	577289	50524513	1.13	51101802
69	559797	48441759	1.14	49001556
70	530809	46320484	1.13	46851293
71	494646	43469283	1.13	43963929
72	476592	41456004	1.14	41932596
73	455179	39135086	1.15	39590265
74	430656	36890641	1.15	37321297
75	413164	34738492	1.18	35151656

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	3062358	9637806	24.11	12700164
2	3948832	2800407	58.51	6749239
3	3413674	1440783	70.32	4854457
4	4249936	1391243	75.34	5641179
5	4958183	1406691	77.90	6364874
6	5031543	1302670	79.43	6334213
7	5264263	1438843	78.53	6703106
8	4914684	1276514	79.38	6191198
9	5164090	1311216	79.75	6475306
10	5356263	1341649	79.97	6697912
11	5145100	1288144	79.98	6433244
12	5119683	1251111	80.36	6370794
13	5227839	1260100	80.58	6487939
14	5128162	1243493	80.48	6371655
15	5212987	1243012	80.75	6455999
16	5183304	1228059	80.85	6411363
17	5346927	1239091	81.19	6586018
18	5314439	1232721	81.17	6547160
19	5257380	1228460	81.06	6485840
20	5233177	1212317	81.19	6445494
21	5250430	1210811	81.26	6461241
22	5288982	1248508	80.90	6537490
23	5307068	1253369	80.90	6560437
24	5285318	1238810	81.01	6524128
25	5290495	1229754	81.14	6520249
26	5314929	1233127	81.17	6548056
27	5299021	1224990	81.22	6524011
28	5265410	1222135	81.16	6487545
29	5295621	1212706	81.37	6508327
30	5293925	1208633	81.41	6502558
31	5369314	1207448	81.64	6576762
32	5413861	1202161	81.83	6616022
33	5445507	1205714	81.87	6651221
34	5388717	1205152	81.72	6593869
35	5333526	1189719	81.76	6523245
36	5323952	1186266	81.78	6510218
37	5376738	1190674	81.87	6567412
38	5410476	1192141	81.94	6602617
39	5477769	1192655	82.12	6670424
40	5368572	1175302	82.04	6543874
41	5418952	1171625	82.22	6590577
42	5351655	1168136	82.08	6519791
43	5330138	1161717	82.11	6491855
44	5370722	1159461	82.24	6530183
45	5368342	1151730	82.34	6520072
46	5346847	1138971	82.44	6485818
47	5322715	1139991	82.36	6462706
48	5279444	1133049	82.33	6412493
49	5200640	1121568	82.26	6322208
50	5245592	1115999	82.46	6361591
51	5154806	1103217	82.37	6258023
52	5099604	1092960	82.35	6192564
53	5076712	1087622	82.36	6164334
54	5083061	1076205	82.53	6159266
55	5068797	1068441	82.59	6137238
56	4907750	1037307	82.55	5945057
57	4897128	1028033	82.65	5925161
58	4759788	1008338	82.52	5768126
59	4700598	989640	82.61	5690238
60	4551904	966355	82.49	5518259
61	4440269	941473	82.51	5381742
62	4349927	916426	82.60	5266353
63	4263486	896371	82.63	5159857
64	4149749	871090	82.65	5020839
65	3984037	838810	82.61	4822847
66	3756248	798073	82.48	4554321
67	3609434	769353	82.43	4378787
68	3514074	746603	82.48	4260677
69	3379296	718614	82.46	4097910
70	3217898	687740	82.39	3905638
71	3029523	648834	82.36	3678357
72	2882064	619035	82.32	3501099
73	2754270	589797	82.36	3344067
74	2657641	572295	82.28	3229936
75	2576511	557428	82.21	3133939

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	417804	23375707	1.76	23793511
2	801969	37785718	2.08	38587687
3	587713	30718471	1.88	31306184
4	547126	25513668	2.10	26060794
5	561456	26075157	2.11	26636613
6	609463	27647439	2.16	28256902
7	607124	27025189	2.20	27632313
8	633597	27769917	2.23	28403514
9	645509	27203808	2.32	27849317
10	648930	27670335	2.29	28319265
11	627586	27823917	2.21	28451503
12	624976	27336936	2.24	27961912
13	627105	26921349	2.28	27548454
14	636180	27207824	2.28	27844004
15	657727	27118781	2.37	27776508
16	646419	27249376	2.32	27895795
17	684923	27382153	2.44	28067076
18	652397	27345402	2.33	27997799
19	635833	27028153	2.30	27663986
20	645162	27234576	2.31	27879738
21	670512	27197090	2.41	27867602
22	694357	27604067	2.45	28298424
23	674321	27543450	2.39	28217771
24	663162	27568654	2.35	28231816
25	670603	27280135	2.40	27950738
26	695682	28004925	2.42	28700607
27	683632	27523709	2.42	28207341
28	690695	27537351	2.45	28228046
29	689562	27477419	2.45	28166981
30	695157	27617323	2.46	28312480
31	695272	27677266	2.45	28372538
32	698718	27637845	2.47	28336563
33	693082	27412055	2.47	28105137
34	697170	27491948	2.47	28189118
35	702769	27593551	2.48	28296320
36	700897	27264777	2.51	27965674
37	704763	27268132	2.52	27972895
38	703132	27205057	2.52	27908189
39	702747	27239466	2.52	27942213
40	697721	27171555	2.50	27869276
41	693874	26794750	2.52	27488624
42	687894	26702107	2.51	27390001
43	685452	26595908	2.51	27281360
44	687271	26563710	2.52	27250981
45	689253	26554073	2.53	27243326
46	687591	26376841	2.54	27064432
47	688340	26479145	2.53	27167485
48	674302	26099755	2.52	26774057
49	669852	25867878	2.52	26537730
50	661072	25580155	2.52	26241227
51	648484	25419299	2.49	26067783
52	642806	25301114	2.48	25943920
53	639473	24927406	2.50	25566879
54	628526	24559615	2.50	25188141
55	632949	24529791	2.52	25162740
56	621265	24132314	2.51	24753579
57	611300	23579642	2.53	24190942
58	598180	23184681	2.52	23782861
59	587274	22802010	2.51	23389284
60	571273	22216217	2.51	22787490
61	552603	21526562	2.50	22079165
62	540897	20917448	2.52	21458345
63	526374	20364824	2.52	20891198
64	513719	19913715	2.51	20427434
65	492146	19211731	2.50	19703877
66	467781	18368222	2.48	18836003
67	446858	17546154	2.48	17993012
68	428959	16800810	2.49	17229769
69	409407	16134665	2.47	16544072
70	389726	15490812	2.45	15880538
71	364148	14530921	2.44	14895069
72	345812	13856685	2.43	14202497
73	326654	13066886	2.44	13393540
74	320680	12738948	2.46	13059628
75	311017	12356707	2.46	12667724

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1105228	73679496	1.48	74784724
2	820937	80870891	1.00	81691828
3	839474	91309184	0.91	92148658
4	912060	98622206	0.92	99534266
5	848325	90870438	0.92	91718763
6	835972	86146563	0.96	86982535
7	813697	85435806	0.94	86249503
8	801134	81654055	0.97	82455189
9	812655	81533090	0.99	82345745
10	814476	81043295	0.99	81857771
11	811650	80560595	1.00	81372245
12	796506	80370603	0.98	81167109
13	795149	79683495	0.99	80478644
14	793471	78650883	1.00	79444354
15	792802	78324396	1.00	79117198
16	788776	78209733	1.00	78998509
17	784440	78298269	0.99	79082709
18	783187	77966972	0.99	78750159
19	783199	77700823	1.00	78484022
20	782448	77671354	1.00	78453802
21	778111	76909777	1.00	77687888
22	801745	76536468	1.04	77338213
23	804339	76736014	1.04	77540353
24	800916	76298080	1.04	77098996
25	799020	76165216	1.04	76964236
26	794475	75615244	1.04	76409719
27	805051	75783521	1.05	76588572
28	802978	75769048	1.05	76572026
29	810258	75830841	1.06	76641099
30	805115	75558641	1.05	76363756
31	807948	74853931	1.07	75661879
32	813597	74538345	1.08	75351942
33	808386	74597753	1.07	75406139
34	806115	74233521	1.07	75039636
35	807701	74094827	1.08	74902528
36	804972	73882360	1.08	74687332
37	811406	73706808	1.09	74518214
38	810840	73602299	1.09	74413139
39	811479	73071319	1.10	73882798
40	798409	72473079	1.09	73271488
41	793538	71807753	1.09	72601291
42	788691	71437703	1.09	72226394
43	780077	71193131	1.08	71973208
44	776995	70515685	1.09	71292680
45	772182	69879139	1.09	70651321
46	766675	69407574	1.09	70174249
47	762811	69064561	1.09	69827372
48	759109	68881368	1.09	69640477
49	747007	68051692	1.09	68798699
50	740174	67147366	1.09	67887540
51	722975	66155519	1.08	66878494
52	717819	65897185	1.08	66615004
53	711046	65013842	1.08	65724888
54	706125	64121473	1.09	64827598
55	700856	63294531	1.10	63995387
56	682872	61920133	1.09	62603005
57	676034	61027681	1.10	61703715
58	656546	59439502	1.09	60096048
59	642897	58387597	1.09	59030494
60	622507	56732687	1.09	57355194
61	601404	54981107	1.08	55582511
62	584249	53239909	1.09	53824158
63	567280	51500797	1.09	52068077
64	549200	49661665	1.09	50210865
65	526708	47985209	1.09	48511917
66	499590	45595906	1.08	46095496
67	481254	43918992	1.08	44400246
68	459584	41858469	1.09	42318053
69	439605	39961053	1.09	40400658
70	415181	38121685	1.08	38536866
71	385582	35632136	1.07	36017718
72	370433	33873523	1.08	34243956
73	351912	32165314	1.08	32517226
74	343024	31202649	1.09	31545673
75	328708	30306688	1.07	30635396

