CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
76	340514	11608997	2.85	11949511
77	127495	3817119	3.23	3944614
78	122877	3691113	3.22	3813990
79	119872	3550806	3.27	3670678
80	115122	3429251	3.25	3544373
81	112977	3293820	3.32	3406797
82	109792	3174858	3.34	3284650
83	103978	3027698	3.32	3131676
84	99630	2878254	3.35	2977884
85	95411	2755645	3.35	2851056
86	88010	2571897	3.31	2659907
87	77061	2406718	3.10	2483779
88	53279	1706229	3.03	1759508

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	1024874	87836139	1.15	88861013
2	1024911	74035081	1.37	75059992
3	907839	74580705	1.20	75488544
4	953651	75719904	1.24	76673555
5	922463	75204892	1.21	76127355
6	930193	77786784	1.18	78716977
7	908187	75468098	1.19	76376285
8	921035	76552446	1.19	77473481
9	943993	75791833	1.23	76735826
10	921719	75308916	1.21	76230635
11	913924	74485226	1.21	75399150
12	915785	74774986	1.21	75690771
13	913023	74200258	1.22	75113281
14	905364	74476708	1.20	75382072
15	918604	74358237	1.22	75276841
16	919687	73959481	1.23	74879168
17	930226	74445390	1.23	75375616
18	919664	74634370	1.22	75554034
19	919729	74841599	1.21	75761328
20	967110	74377244	1.28	75344354
21	952270	73971083	1.27	74923353
22	955360	74021657	1.27	74977017
23	951027	74314339	1.26	75265366
24	965497	74043257	1.29	75008754
25	961888	73787094	1.29	74748982
26	978877	73514320	1.31	74493197
27	985508	73409786	1.32	74395294
28	979681	73505844	1.32	74485525
29	989761	72800094	1.34	73789855
30	992125	72709730	1.35	73701855
31	1016380	72991181	1.37	74007561
32	1020221	72967022	1.38	73987243
33	1045606	72663293	1.42	73708899
34	1047743	72718348	1.42	73766091
35	1044009	73077185	1.41	74121194
36	1046141	72934897	1.41	73981038
37	1066744	72595579	1.45	73662323
38	1050175	72692013	1.42	73742188
39	1066856	72709922	1.45	73776778
40	1082767	72067579	1.48	73150346
41	1103168	72179570	1.51	73282738
42	1097926	72268312	1.50	73366238
43	1104441	71948234	1.51	73052675
44	1106066	72008773	1.51	73114839
45	1102464	71837520	1.51	72939984
46	1091963	71546229	1.50	72638192
47	1107086	71316025	1.53	72423111
48	1112403	71310039	1.54	72422442
49	1131252	70911944	1.57	72043196
50	1155814	70439772	1.61	71595586
51	1191649	70071186	1.67	71262835
52	1095800	69823865	1.55	70919665
53	1109936	67954897	1.61	69064833
54	1066267	64675902	1.62	65742169
55	1084329	64510009	1.65	65594338
56	1088992	63874422	1.68	64963414
57	1089699	63337024	1.69	64426723
58	1081694	62755768	1.69	63837462
59	1143823	62123121	1.81	63266944
60	1121467	61771887	1.78	62893354
61	1112939	61071743	1.79	62184682
62	1123896	60195048	1.83	61318944
63	1138900	59440334	1.88	60579234
64	1116939	58565584	1.87	59682523
65	1148799	57561228	1.96	58710027
66	1166161	56594140	2.02	57760301
67	1197045	55585338	2.11	56782383
68	1198604	54112924	2.17	55311528
69	1268614	52542691	2.36	53811305
70	1287807	51065003	2.46	52352810
71	1210900	49683304	2.38	50894204
72	1177575	48101840	2.39	49279415
73	1151803	46400960	2.42	47552763
74	1015992	44521045	2.23	45537037
75	1071701	41360138	2.53	42431839
76	408961	39070298	1.04	39479259
77	161939	12934079	1.24	13096018
78	157012	12486658	1.24	12643670
79	154531	12060948	1.27	12215479
80	148342	11651514	1.26	11799856
81	147424	11189406	1.30	11336830
82	145838	10723866	1.34	10869704
83	138302	10247694	1.33	10385996
84	133271	9775323	1.35	9908594
85	128702	9295784	1.37	9424486
86	123293	8775655	1.39	8898948
87	108956	8202397	1.31	8311353
88	68611	5878707	1.15	5947318

