CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
55	3749921	1269946	74.70	5019867
56	3790593	1273243	74.86	5063836
57	3738671	1269576	74.65	5008247
58	3738148	1271772	74.61	5009920
59	3721682	1267149	74.60	4988831
60	3723647	1269312	74.58	4992959
61	3728987	1269671	74.60	4998658
62	3745061	1269968	74.68	5015029
63	3758909	1268992	74.76	5027901
64	3758536	1270119	74.74	5028655
65	3689916	1261806	74.52	4951722
66	3662455	1259726	74.41	4922181
67	3669170	1261493	74.42	4930663
68	3695519	1263070	74.53	4958589
69	3714932	1266314	74.58	4981246
70	3738073	1265963	74.70	5004036
71	3724118	1260728	74.71	4984846
72	3734225	1265297	74.69	4999522
73	3701032	1261182	74.58	4962214
74	3690451	1260903	74.53	4951354
75	3690323	1257074	74.59	4947397
76	3701662	1259313	74.62	4960975
77	3672615	1253697	74.55	4926312
78	3690270	1258164	74.57	4948434
79	3670961	1256513	74.50	4927474
80	3678816	1253587	74.58	4932403
81	3661771	1253260	74.50	4915031
82	3650411	1248769	74.51	4899180
83	3618243	1244294	74.41	4862537
84	3619087	1246846	74.38	4865933
85	3600657	1243374	74.33	4844031
86	3637669	1241091	74.56	4878760
87	3607595	1242826	74.38	4850421
88	3622142	1241821	74.47	4863963
89	3557845	1233147	74.26	4790992
90	3519615	1232021	74.07	4751636
91	3493847	1224088	74.05	4717935
92	3471692	1218933	74.01	4690625
93	3429923	1207648	73.96	4637571
94	3394567	1199320	73.89	4593887
95	3288515	1179693	73.60	4468208
96	3239203	1165316	73.54	4404519
97	3083155	1099335	73.72	4182490
98	2329587	817228	74.03	3146815
99	2293412	804802	74.02	3098214
100	2245362	793893	73.88	3039255
101	2089959	667380	75.80	2757339

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	792476	18374861	4.13	19167337
2	269853	20375883	1.31	20645736
3	153074	19912148	0.76	20065222
4	120227	20836718	0.57	20956945
5	101819	21342537	0.47	21444356
6	94123	21548317	0.43	21642440
7	87846	21021481	0.42	21109327
8	88418	21646708	0.41	21735126
9	107962	21749811	0.49	21857773
10	89976	21779859	0.41	21869835
11	87329	21528993	0.40	21616322
12	88147	21695240	0.40	21783387
13	87593	21699180	0.40	21786773
14	94412	21737647	0.43	21832059
15	90352	21933441	0.41	22023793
16	89498	21873471	0.41	21962969
17	89028	21803570	0.41	21892598
18	92845	21986248	0.42	22079093
19	90290	22195890	0.41	22286180
20	90748	22368041	0.40	22458789
21	90517	22238836	0.41	22329353
22	91475	22274514	0.41	22365989
23	91967	22251594	0.41	22343561
24	94695	22887478	0.41	22982173
25	92213	22534398	0.41	22626611
26	92007	22398800	0.41	22490807
27	91902	22353514	0.41	22445416
28	93063	22545593	0.41	22638656
29	93340	22726421	0.41	22819761
30	94002	22623763	0.41	22717765
31	94467	22582396	0.42	22676863
32	93741	22646726	0.41	22740467
33	93252	22631434	0.41	22724686
34	92517	22517891	0.41	22610408
35	93056	22491253	0.41	22584309
36	92527	22426892	0.41	22519419
37	92503	22606723	0.41	22699226
38	94524	22749416	0.41	22843940
39	93259	22781257	0.41	22874516
40	93268	22594487	0.41	22687755
41	95930	22491662	0.42	22587592
42	95623	22555719	0.42	22651342
43	93185	22676542	0.41	22769727
44	94345	22676362	0.41	22770707
45	94041	22769535	0.41	22863576
46	93530	22586120	0.41	22679650
47	93758	22594718	0.41	22688476
48	94769	22689703	0.42	22784472
49	93843	22758090	0.41	22851933
50	94909	22687191	0.42	22782100
51	92193	22530971	0.41	22623164
52	92658	22425485	0.41	22518143
53	93835	22593854	0.41	22687689
54	94210	22509719	0.42	22603929
55	93533	22501888	0.41	22595421
56	93379	22568927	0.41	22662306
57	92616	22569298	0.41	22661914
58	95742	22416401	0.43	22512143
59	92678	22428656	0.41	22521334
60	92088	22445613	0.41	22537701
61	96745	22471153	0.43	22567898
62	93263	22692317	0.41	22785580
63	93623	22699766	0.41	22793389
64	94042	22612825	0.41	22706867
65	92356	22450313	0.41	22542669
66	93804	22362417	0.42	22456221
67	91414	22463760	0.41	22555174
68	94729	22636728	0.42	22731457
69	97326	22655156	0.43	22752482
70	96366	22508627	0.43	22604993
71	91975	22393435	0.41	22485410
72	91890	22403435	0.41	22495325
73	93871	22370514	0.42	22464385
74	91719	22329695	0.41	22421414
75	95091	22264252	0.43	22359343
76	97655	22300937	0.44	22398592
77	91947	22340698	0.41	22432645
78	97075	22345339	0.43	22442414
79	91382	22219655	0.41	22311037
80	93077	22270368	0.42	22363445
81	90769	22159493	0.41	22250262
82	101907	22192278	0.46	22294185
83	94922	22020966	0.43	22115888
84	94238	22031101	0.43	22125339
85	99900	22127987	0.45	22227887
86	91482	22147556	0.41	22239038
87	91725	22146431	0.41	22238156
88	92447	22023948	0.42	22116395
89	93409	21920864	0.42	22014273
90	97853	21800851	0.45	21898704
91	98963	21801565	0.45	21900528
92	90412	21694983	0.42	21785395
93	88420	21643968	0.41	21732388
94	90219	21563925	0.42	21654144
95	91806	21389349	0.43	21481155
96	94669	21109509	0.45	21204178
97	97953	19545285	0.50	19643238
98	60351	14436185	0.42	14496536
99	58616	14326400	0.41	14385016
100	64685	14158066	0.45	14222751
101	54657	13292917	0.41	13347574

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	2110244	57179312	3.56	59289556
2	734630	61116860	1.19	61851490
3	449835	62923028	0.71	63372863
4	375678	66705823	0.56	67081501
5	323661	67520498	0.48	67844159
6	314501	70222476	0.45	70536977
7	294529	67660505	0.43	67955034
8	294946	68711044	0.43	69005990
9	352158	68765977	0.51	69118135
10	302526	69473375	0.43	69775901
11	298704	69244589	0.43	69543293
12	297760	69016632	0.43	69314392
13	295768	68636726	0.43	68932494
14	315827	68638408	0.46	68954235
15	301611	68354145	0.44	68655756
16	299791	68366733	0.44	68666524
17	301076	68748904	0.44	69049980
18	312879	69112786	0.45	69425665
19	301993	69285550	0.43	69587543
20	301118	68994350	0.43	69295468
21	298525	68853848	0.43	69152373
22	301217	69313471	0.43	69614688
23	302130	69401220	0.43	69703350
24	301518	68975820	0.44	69277338
25	300166	68918346	0.43	69218512
26	300376	68626988	0.44	68927364
27	302612	69161229	0.44	69463841
28	301850	68777892	0.44	69079742
29	299723	68625071	0.43	68924794
30	301415	68613630	0.44	68915045
31	301180	68624878	0.44	68926058
32	301416	68687282	0.44	68988698
33	302668	68471879	0.44	68774547
34	300984	68506510	0.44	68807494
35	303909	68796077	0.44	69099986
36	303743	68701075	0.44	69004818
37	300901	68701061	0.44	69001962
38	302500	68634420	0.44	68936920
39	300078	68591998	0.44	68892076
40	301393	68530372	0.44	68831765
41	310460	68533369	0.45	68843829
42	306706	68624040	0.44	68930746
43	300525	68615860	0.44	68916385
44	302263	68739473	0.44	69041736
45	302258	68670506	0.44	68972764
46	300271	68612544	0.44	68912815
47	301312	68631208	0.44	68932520
48	300348	68899381	0.43	69199729
49	300813	68834746	0.44	69135559
50	303995	68686176	0.44	68990171
51	300524	68655306	0.44	68955830
52	300634	68702824	0.44	69003458
53	302180	68632727	0.44	68934907
54	302839	68820870	0.44	69123709
55	300558	68772119	0.44	69072677
56	298553	68870778	0.43	69169331
57	298968	68629842	0.43	68928810
58	310224	68591781	0.45	68902005
59	300110	68810640	0.43	69110750
60	301295	69087703	0.43	69388998
61	314669	69035531	0.45	69350200
62	301260	68969303	0.43	69270563
63	300918	68815143	0.44	69116061
64	302662	68667320	0.44	68969982
65	300502	68703775	0.44	69004277
66	304872	68954257	0.44	69259129
67	299126	69155204	0.43	69454330
68	304890	68908830	0.44	69213720
69	311585	68764237	0.45	69075822
70	309926	68496643	0.45	68806569
71	296109	68608792	0.43	68904901
72	297917	68678926	0.43	68976843
73	303121	68588989	0.44	68892110
74	297376	68440684	0.43	68738060
75	306108	68446017	0.45	68752125
76	315747	68490196	0.46	68805943
77	296215	68429987	0.43	68726202
78	313156	68233857	0.46	68547013
79	295443	68262867	0.43	68558310
80	300235	68193974	0.44	68494209
81	295715	68181778	0.43	68477493
82	324780	67954450	0.48	68279230
83	308000	67791430	0.45	68099430
84	304896	67876938	0.45	68181834
85	321084	68054440	0.47	68375524
86	294728	68064291	0.43	68359019
87	292875	67926790	0.43	68219665
88	297390	67800961	0.44	68098351
89	304604	67649915	0.45	67954519
90	321093	67739663	0.47	68060756
91	318079	67777410	0.47	68095489
92	293822	67682303	0.43	67976125
93	289464	67394845	0.43	67684309
94	294963	67203337	0.44	67498300
95	301317	66666358	0.45	66967675
96	309078	65479584	0.47	65788662
97	320116	61107341	0.52	61427457
98	200125	45091874	0.44	45291999
99	193464	44797484	0.43	44990948
100	210498	44232924	0.47	44443422
101	175765	41850734	0.42	42026499

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	2004998	6540633	23.46	8545631
2	2936904	2633832	52.72	5570736
3	2685828	1453838	64.88	4139666
4	2825492	1429622	66.40	4255114
5	3323815	1495743	68.97	4819558
6	3432608	1363793	71.57	4796401
7	3572932	1459524	71.00	5032456
8	3274101	1337582	71.00	4611683
9	3224750	1355119	70.41	4579869
10	3352371	1386198	70.75	4738569
11	3404785	1387068	71.05	4791853
12	3359580	1367489	71.07	4727069
13	3377441	1362099	71.26	4739540
14	3354284	1348091	71.33	4702375
15	3387268	1352894	71.46	4740162
16	3352026	1350103	71.29	4702129
17	3442670	1355529	71.75	4798199
18	3436441	1355097	71.72	4791538
19	3388878	1349470	71.52	4738348
20	3365240	1347302	71.41	4712542
21	3449422	1349695	71.88	4799117
22	3458680	1352105	71.89	4810785
23	3463173	1352871	71.91	4816044
24	3476007	1350677	72.02	4826684
25	3460934	1349880	71.94	4810814
26	3507560	1359509	72.07	4867069
27	3463557	1347088	72.00	4810645
28	3424960	1348424	71.75	4773384
29	3413932	1347322	71.70	4761254
30	3429344	1341117	71.89	4770461
31	3480881	1347026	72.10	4827907
32	3500345	1348139	72.19	4848484
33	3542225	1347106	72.45	4889331
34	3488237	1344772	72.18	4833009
35	3473280	1340803	72.15	4814083
36	3456159	1334144	72.15	4790303
37	3482959	1340673	72.21	4823632
38	3503509	1337251	72.38	4840760
39	3533750	1342287	72.47	4876037
40	3505608	1339041	72.36	4844649
41	3552051	1344623	72.54	4896674
42	3521152	1339517	72.44	4860669
43	3509086	1336159	72.42	4845245
44	3497425	1333852	72.39	4831277
45	3521792	1332669	72.55	4854461
46	2195767	827419	72.63	3023186
47	3539878	1332037	72.66	4871915
48	3516153	1327450	72.59	4843603
49	3486896	1325133	72.46	4812029
50	3538948	1328648	72.70	4867596
51	3560332	1334642	72.73	4894974
52	3521502	1329146	72.60	4850648
53	3522088	1330515	72.58	4852603
54	3544131	1332271	72.68	4876402
55	3560566	1332543	72.77	4893109
56	3526800	1328463	72.64	4855263
57	3575540	1325662	72.95	4901202
58	3536622	1324070	72.76	4860692
59	3537453	1321691	72.80	4859144
60	3506385	1319352	72.66	4825737
61	3509979	1320498	72.66	4830477
62	3515447	1318604	72.72	4834051
63	3526075	1321220	72.74	4847295
64	3529194	1318380	72.80	4847574
65	3531020	1317949	72.82	4848969
66	3474226	1308016	72.65	4782242
67	3464601	1306927	72.61	4771528
68	3462391	1311182	72.53	4773573
69	3493006	1311021	72.71	4804027
70	3504708	1311793	72.76	4816501
71	3532083	1314123	72.88	4846206
72	3493523	1309498	72.74	4803021
73	3517053	1312375	72.83	4829428
74	3484086	1305472	72.74	4789558
75	3480450	1303285	72.76	4783735
76	3461896	1304351	72.63	4766247
77	3474206	1306041	72.68	4780247
78	3447489	1299311	72.63	4746800
79	3453749	1303059	72.61	4756808
80	3438902	1300647	72.56	4739549
81	3438751	1296429	72.62	4735180
82	3431556	1298138	72.55	4729694
83	3430344	1297132	72.56	4727476
84	3408666	1291105	72.53	4699771
85	3425268	1286261	72.70	4711529
86	3405898	1284020	72.62	4689918
87	3417213	1283675	72.69	4700888
88	3401427	1280950	72.64	4682377
89	3392093	1282267	72.57	4674360
90	3365585	1277684	72.48	4643269
91	3342267	1271808	72.44	4614075
92	3327255	1271536	72.35	4598791
93	3329700	1263600	72.49	4593300
94	3319717	1263344	72.43	4583061
95	3313592	1261964	72.42	4575556
96	3279907	1250287	72.40	4530194
97	3237887	1241608	72.28	4479495
98	3162999	1220978	72.15	4383977
99	3091944	1198531	72.07	4290475
100	3019279	1144411	72.51	4163690
101	2601043	0	100.00	2601043

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	438754	17508798	2.44	17947552
2	271040	28592507	0.94	28863547
3	135015	22309855	0.60	22444870
4	126583	19933467	0.63	20060050
5	94403	20237909	0.46	20332312
6	97971	21909918	0.45	22007889
7	90957	21727552	0.42	21818509
8	90813	21943959	0.41	22034772
9	86624	21192659	0.41	21279283
10	89080	21594114	0.41	21683194
11	88358	21865558	0.40	21953916
12	87920	21928764	0.40	22016684
13	87425	21686579	0.40	21774004
14	87983	21879789	0.40	21967772
15	89037	21817926	0.41	21906963
16	89709	21986136	0.41	22075845
17	88925	21995365	0.40	22084290
18	88834	21983756	0.40	22072590
19	87704	21912719	0.40	22000423
20	89525	22143138	0.40	22232663
21	90416	22257496	0.40	22347912
22	90972	22541614	0.40	22632586
23	89259	22452203	0.40	22541462
24	92110	22480836	0.41	22572946
25	90189	22363069	0.40	22453258
26	92591	22905326	0.40	22997917
27	89957	22673991	0.40	22763948
28	92726	22617254	0.41	22709980
29	91793	22531901	0.41	22623694
30	91114	22727722	0.40	22818836
31	91296	22897765	0.40	22989061
32	91854	22861877	0.40	22953731
33	91197	22743105	0.40	22834302
34	91743	22825789	0.40	22917532
35	90682	22812922	0.40	22903604
36	91193	22725419	0.40	22816612
37	90092	22626978	0.40	22717070
38	91021	22633367	0.40	22724388
39	90365	22695395	0.40	22785760
40	92120	22873918	0.40	22966038
41	90978	22831333	0.40	22922311
42	92027	22696209	0.40	22788236
43	89128	22687300	0.39	22776428
44	89747	22689730	0.39	22779477
45	90530	22737640	0.40	22828170
46	58344	14112212	0.41	14170556
47	90987	22877161	0.40	22968148
48	91849	22701137	0.40	22792986
49	90477	22677086	0.40	22767563
50	90542	22678925	0.40	22769467
51	89802	22830169	0.39	22919971
52	89790	22783900	0.39	22873690
53	89922	22640812	0.40	22730734
54	90099	22580468	0.40	22670567
55	90690	22774094	0.40	22864784
56	91641	22745292	0.40	22836933
57	89987	22591770	0.40	22681757
58	91003	22659678	0.40	22750681
59	94807	22654855	0.42	22749662
60	89849	22575985	0.40	22665834
61	88210	22520452	0.39	22608662
62	89873	22519035	0.40	22608908
63	88984	22495630	0.39	22584614
64	89609	22656342	0.39	22745951
65	90539	22687567	0.40	22778106
66	87477	22614069	0.39	22701546
67	88398	22416449	0.39	22504847
68	100881	22289432	0.45	22390313
69	88255	22359560	0.39	22447815
70	88800	22517378	0.39	22606178
71	86733	22582780	0.38	22669513
72	95434	22457172	0.42	22552606
73	89786	22311941	0.40	22401727
74	88995	22326786	0.40	22415781
75	86134	22317651	0.38	22403785
76	86541	22277408	0.39	22363949
77	89629	22222001	0.40	22311630
78	91156	22310969	0.41	22402125
79	86720	22280696	0.39	22367416
80	85784	22330244	0.38	22416028
81	87928	22162791	0.40	22250719
82	92936	22184580	0.42	22277516
83	87075	22090508	0.39	22177583
84	86551	22151214	0.39	22237765
85	85861	21976356	0.39	22062217
86	87559	21956650	0.40	22044209
87	87053	22033243	0.39	22120296
88	87351	22037857	0.39	22125208
89	84893	22034519	0.38	22119412
90	87206	21966117	0.40	22053323
91	87239	21903523	0.40	21990762
92	87819	21808897	0.40	21896716
93	86013	21777421	0.39	21863434
94	84935	21752665	0.39	21837600
95	84478	21707364	0.39	21791842
96	82187	21745711	0.38	21827898
97	89048	21563958	0.41	21653006
98	79423	21409122	0.37	21488545
99	76250	21270995	0.36	21347245
100	66492	20680332	0.32	20746824
101	43968	0	100.00	43968

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1357732	54897104	2.41	56254836
2	588145	65564083	0.89	66152228
3	406425	72126594	0.56	72533019
4	352830	75814823	0.46	76167653
5	322620	73916933	0.43	74239553
6	316276	72365852	0.44	72682128
7	307626	72499008	0.42	72806634
8	292435	70265640	0.41	70558075
9	292743	69698518	0.42	69991261
10	294050	69676985	0.42	69971035
11	291945	69455054	0.42	69746999
12	290428	69394116	0.42	69684544
13	290814	69169459	0.42	69460273
14	291207	69105119	0.42	69396326
15	290618	69109983	0.42	69400601
16	294187	69363376	0.42	69657563
17	291210	69470585	0.42	69761795
18	292642	69243313	0.42	69535955
19	291124	69356568	0.42	69647692
20	293995	69509755	0.42	69803750
21	295647	69671490	0.42	69967137
22	293471	69482757	0.42	69776228
23	291211	69695989	0.42	69987200
24	295595	69571626	0.42	69867221
25	295907	69520307	0.42	69816214
26	294127	69517155	0.42	69811282
27	292424	69877638	0.42	70170062
28	301250	69944794	0.43	70246044
29	300124	70039848	0.43	70339972
30	294514	70030934	0.42	70325448
31	295619	69923155	0.42	70218774
32	294311	69866808	0.42	70161119
33	296494	70099163	0.42	70395657
34	298025	69920347	0.42	70218372
35	294042	69861582	0.42	70155624
36	296504	69926576	0.42	70223080
37	294916	69932258	0.42	70227174
38	298230	69977045	0.42	70275275
39	294354	69865191	0.42	70159545
40	298674	69747449	0.43	70046123
41	294607	69731266	0.42	70025873
42	297464	69801092	0.42	70098556
43	291874	69859471	0.42	70151345
44	291941	69566290	0.42	69858231
45	293001	69376997	0.42	69669998
46	185288	42857747	0.43	43043035
47	292345	69520431	0.42	69812776
48	291025	69620507	0.42	69911532
49	289616	69306013	0.42	69595629
50	290251	69053395	0.42	69343646
51	288875	69125108	0.42	69413983
52	287895	69368534	0.41	69656429
53	290529	69269016	0.42	69559545
54	287720	69073898	0.41	69361618
55	289975	69189207	0.42	69479182
56	291018	69074079	0.42	69365097
57	289422	69103627	0.42	69393049
58	290601	68963148	0.42	69253749
59	299686	69056877	0.43	69356563
60	289163	68913283	0.42	69202446
61	286797	68917159	0.41	69203956
62	291692	68741248	0.42	69032940
63	288259	68707989	0.42	68996248
64	287361	68623193	0.42	68910554
65	292718	68815940	0.42	69108658
66	284317	68687395	0.41	68971712
67	287806	68741935	0.42	69029741
68	325532	68453730	0.47	68779262
69	286424	68500910	0.42	68787334
70	286640	68496609	0.42	68783249
71	281760	68672907	0.41	68954667
72	306057	68547431	0.44	68853488
73	292354	68491055	0.43	68783409
74	289491	68368830	0.42	68658321
75	281145	68411465	0.41	68692610
76	280419	68239756	0.41	68520175
77	292331	68168139	0.43	68460470
78	295590	68052067	0.43	68347657
79	280615	68184326	0.41	68464941
80	278807	68125602	0.41	68404409
81	288766	68048944	0.42	68337710
82	300389	67879487	0.44	68179876
83	286327	67921549	0.42	68207876
84	281697	67954494	0.41	68236191
85	282401	67675472	0.42	67957873
86	285584	67486245	0.42	67771829
87	283999	67346534	0.42	67630533
88	284351	67440708	0.42	67725059
89	276250	67467092	0.41	67743342
90	285098	67263195	0.42	67548293
91	283889	66975155	0.42	67259044
92	285080	66836051	0.42	67121131
93	280411	66673180	0.42	66953591
94	277669	66644520	0.41	66922189
95	276475	66439722	0.41	66716197
96	269397	66333082	0.40	66602479
97	290891	66068244	0.44	66359135
98	260551	65780648	0.39	66041199
99	247945	65368923	0.38	65616868
100	215232	63419133	0.34	63634365
101	156520	0	100.00	156520

