CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
6	5961	232576	2.50	238537
7	5974	229539	2.54	235513
8	6210	237089	2.55	243299
9	6141	229900	2.60	236041
10	6067	223141	2.65	229208
11	5586	226238	2.41	231824
12	5727	232171	2.41	237898
13	5866	233074	2.46	238940
14	5806	231287	2.45	237093
15	5675	237151	2.34	242826
16	5939	235701	2.46	241640
17	5629	233464	2.35	239093
18	5706	235751	2.36	241457
19	5948	238184	2.44	244132
20	5999	240149	2.44	246148
21	6152	239478	2.50	245630
22	6163	240294	2.50	246457
23	5804	239247	2.37	245051
24	6289	247328	2.48	253617
25	5870	240428	2.38	246298
26	5952	239241	2.43	245193
27	5993	240962	2.43	246955
28	5923	242804	2.38	248727
29	6090	244108	2.43	250198
30	6152	241916	2.48	248068
31	5968	241871	2.41	247839
32	6135	242286	2.47	248421
33	6058	241922	2.44	247980
34	6017	240253	2.44	246270
35	5979	241002	2.42	246981
36	6017	240893	2.44	246910
37	6107	244403	2.44	250510
38	6246	242865	2.51	249111
39	6083	243001	2.44	249084
40	6118	241378	2.47	247496
41	5993	239592	2.44	245585
42	6066	240769	2.46	246835
43	6071	243507	2.43	249578
44	5981	241952	2.41	247933
45	6126	242254	2.47	248380
46	6095	240683	2.47	246778
47	6001	242143	2.42	248144
48	5921	241301	2.40	247222
49	6063	240736	2.46	246799
50	5878	239681	2.39	245559
51	5978	238073	2.45	244051
52	5995	238751	2.45	244746
53	5905	239990	2.40	245895
54	5970	238081	2.45	244051
55	5917	238529	2.42	244446
56	6072	237566	2.49	243638
57	5920	237622	2.43	243542
58	5955	235570	2.47	241525
59	5951	235669	2.46	241620
60	5934	235317	2.46	241251
61	5925	236273	2.45	242198
62	5987	238878	2.45	244865
63	5906	235919	2.44	241825
64	6024	235685	2.49	241709
65	5916	233858	2.47	239774
66	5807	234255	2.42	240062
67	5921	234011	2.47	239932
68	5848	236137	2.42	241985
69	5913	234152	2.46	240065
70	5743	231152	2.42	236895
71	5767	230365	2.44	236132
72	5832	230482	2.47	236314
73	5866	229427	2.49	235293
74	5671	228630	2.42	234301
75	5707	227989	2.44	233696
76	5695	225836	2.46	231531
77	5817	225840	2.51	231657
78	5739	226586	2.47	232325
79	5606	224297	2.44	229903
80	5744	224380	2.50	230124
81	5470	223214	2.39	228684
82	5534	223821	2.41	229355
83	5453	219864	2.42	225317
84	5518	222138	2.42	227656
85	5486	223146	2.40	228632
86	5412	221654	2.38	227066
87	5416	221195	2.39	226611
88	5473	219064	2.44	224537
89	5225	217314	2.35	222539
90	5380	216299	2.43	221679
91	5412	216370	2.44	221782
92	5352	213709	2.44	219061
93	5312	213561	2.43	218873
94	5334	210715	2.47	216049
95	5409	209141	2.52	214550
96	5086	206566	2.40	211652
97	5087	204427	2.43	209514
98	4937	201200	2.40	206137
99	4286	185805	2.25	190091

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	16125	513958	3.04	530083
2	16793	512202	3.17	528995
3	15431	533599	2.81	549030
4	17598	544182	3.13	561780
5	16590	534177	3.01	550767
6	18569	568972	3.16	587541
7	18258	534587	3.30	552845
8	18545	539908	3.32	558453
9	18596	532796	3.37	551392
10	18397	530061	3.35	548458
11	17251	548726	3.05	565977
12	17859	559718	3.09	577577
13	17534	556179	3.06	573713
14	17925	561340	3.09	579265
15	17752	558356	3.08	576108
16	18339	560366	3.17	578705
17	18149	562670	3.12	580819
18	18173	566498	3.11	584671
19	17870	567946	3.05	585816
20	17901	563580	3.08	581481
21	17660	563915	3.04	581575
22	17750	569668	3.02	587418
23	17816	566383	3.05	584199
24	17809	563376	3.06	581185
25	17788	564735	3.05	582523
26	17615	563682	3.03	581297
27	17585	571073	2.99	588658
28	17611	564594	3.02	582205
29	17700	562339	3.05	580039
30	17633	564726	3.03	582359
31	17934	562857	3.09	580791
32	17936	561385	3.10	579321
33	17977	562883	3.09	580860
34	17437	564419	3.00	581856
35	17885	567061	3.06	584946
36	17765	561728	3.07	579493
37	17807	561604	3.07	579411
38	17754	562947	3.06	580701
39	17568	560683	3.04	578251
40	17886	560308	3.09	578194
41	17547	560499	3.04	578046
42	17842	560817	3.08	578659
43	17677	561741	3.05	579418
44	17518	564229	3.01	581747
45	17622	560334	3.05	577956
46	17431	561649	3.01	579080
47	17240	562699	2.97	579939
48	17680	565251	3.03	582931
49	17734	561293	3.06	579027
50	17632	561765	3.04	579397
51	17680	561849	3.05	579529
52	17626	561228	3.04	578854
53	17638	559789	3.05	577427
54	17467	560401	3.02	577868
55	17415	556097	3.04	573512
56	17643	559567	3.06	577210
57	17739	556828	3.09	574567
58	17670	559035	3.06	576705
59	17726	559055	3.07	576781
60	17749	562412	3.06	580161
61	17734	558928	3.08	576662
62	17610	558033	3.06	575643
63	17796	557053	3.10	574849
64	17734	556137	3.09	573871
65	17501	556201	3.05	573702
66	17541	557205	3.05	574746
67	17223	557971	2.99	575194
68	17313	554485	3.03	571798
69	17235	553978	3.02	571213
70	17524	550730	3.08	568254
71	16964	550693	2.99	567657
72	17251	549382	3.04	566633
73	17079	547956	3.02	565035
74	17060	544339	3.04	561399
75	17038	543578	3.04	560616
76	17047	541082	3.05	558129
77	16613	540267	2.98	556880
78	16901	540239	3.03	557140
79	16490	537004	2.98	553494
80	16705	535132	3.03	551837
81	16409	534061	2.98	550470
82	16356	531519	2.99	547875
83	16366	529382	3.00	545748
84	16178	529776	2.96	545954
85	16011	529004	2.94	545015
86	15902	526094	2.93	541996
87	15774	523448	2.93	539222
88	16056	521341	2.99	537397
89	15906	520300	2.97	536206
90	15985	521056	2.98	537041
91	15586	517726	2.92	533312
92	15670	514941	2.95	530611
93	15565	512249	2.95	527814
94	15587	510395	2.96	525982
95	15519	506370	2.97	521889
96	15191	504242	2.92	519433
97	14885	498634	2.90	513519
98	14700	491563	2.90	506263
99	11110	468607	2.32	479717

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	5932	113999	4.95	119931
2	22655	29591	43.36	52246
3	29133	15943	64.63	45076
4	39659	17499	69.38	57158
5	46255	18302	71.65	64557
6	43509	15553	73.67	59062
7	47653	18092	72.48	65745
8	42548	15686	73.06	58234
9	44504	16746	72.66	61250
10	45150	16795	72.89	61945
11	45654	16407	73.56	62061
12	44293	16186	73.24	60479
13	45251	16377	73.43	61628
14	44319	15958	73.53	60277
15	45018	15927	73.87	60945
16	44150	15975	73.43	60125
17	46414	16040	74.32	62454
18	45256	15937	73.96	61193
19	45563	16110	73.88	61673
20	44537	15913	73.68	60450
21	46112	16272	73.92	62384
22	45924	16134	74.00	62058
23	45948	15943	74.24	61891
24	45864	15791	74.39	61655
25	45508	15886	74.12	61394
26	45732	15825	74.29	61557
27	45384	15740	74.25	61124
28	45213	15687	74.24	60900
29	45265	15961	73.93	61226
30	44711	15805	73.88	60516
31	46222	15857	74.46	62079
32	46518	15798	74.65	62316
33	46216	15751	74.58	61967
34	45720	15574	74.59	61294
35	45147	15803	74.07	60950
36	45572	15705	74.37	61277
37	45680	15609	74.53	61289
38	46300	15744	74.62	62044
39	47658	15581	75.36	63239
40	46026	15480	74.83	61506
41	47630	15825	75.06	63455
42	45995	15409	74.91	61404
43	46322	15397	75.05	61719
44	47292	15400	75.44	62692
45	47332	15533	75.29	62865
46	47019	15604	75.08	62623
47	46698	15595	74.97	62293
48	46976	15419	75.29	62395
49	46855	15485	75.16	62340
50	47120	15319	75.47	62439
51	46915	15432	75.25	62347
52	46143	15395	74.98	61538
53	46491	15171	75.40	61662
54	46668	15388	75.20	62056
55	47237	15122	75.75	62359
56	46044	15191	75.19	61235
57	46791	14944	75.79	61735
58	45771	15056	75.25	60827
59	46378	15049	75.50	61427
60	45892	14889	75.50	60781
61	46250	15127	75.35	61377
62	45620	14815	75.49	60435
63	46052	14731	75.76	60783
64	45809	14744	75.65	60553
65	45568	14579	75.76	60147
66	44613	14643	75.29	59256
67	44657	14614	75.34	59271
68	44947	14521	75.58	59468
69	45255	14379	75.89	59634
70	44881	14426	75.68	59307
71	45610	13970	76.55	59580
72	44995	14451	75.69	59446
73	45269	14410	75.85	59679
74	44241	14204	75.70	58445
75	44355	14114	75.86	58469
76	44156	13908	76.05	58064
77	44285	13710	76.36	57995
78	43707	13978	75.77	57685
79	43435	13747	75.96	57182
80	43923	13600	76.36	57523
81	43198	13689	75.94	56887
82	43218	13776	75.83	56994
83	43217	13598	76.07	56815
84	42774	13544	75.95	56318
85	42907	13385	76.22	56292
86	42298	13429	75.90	55727
87	42537	13212	76.30	55749
88	41931	13091	76.21	55022
89	42139	13061	76.34	55200
90	41386	13100	75.96	54486
91	41166	12968	76.04	54134
92	41019	12786	76.24	53805
93	40746	12760	76.15	53506
94	40517	12601	76.28	53118
95	40539	12755	76.07	53294
96	40045	12654	75.99	52699
97	39444	12317	76.20	51761
98	38065	12175	75.77	50240
99	37347	11921	75.80	49268
100	36317	10894	76.92	47211
101	29603	0	100.00	29603

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1745	193193	0.90	194938
2	4485	301263	1.47	305748
3	4691	227255	2.02	231946
4	5419	203415	2.59	208834
5	5550	234053	2.32	239603
6	6045	249198	2.37	255243
7	4906	216250	2.22	221156
8	6097	247463	2.40	253560
9	5653	237032	2.33	242685
10	5698	236745	2.35	242443
11	5536	236930	2.28	242466
12	5559	234722	2.31	240281
13	5734	230649	2.43	236383
14	5647	235914	2.34	241561
15	5930	235079	2.46	241009
16	5652	233427	2.36	239079
17	5960	237499	2.45	243459
18	5806	238096	2.38	243902
19	5794	235132	2.40	240926
20	5863	238306	2.40	244169
21	6062	237817	2.49	243879
22	5881	240352	2.39	246233
23	5958	239387	2.43	245345
24	5875	241488	2.38	247363
25	5963	239941	2.42	245904
26	6156	246372	2.44	252528
27	6100	240431	2.47	246531
28	6190	241520	2.50	247710
29	6093	241565	2.46	247658
30	6086	242850	2.44	248936
31	6157	243276	2.47	249433
32	5990	243263	2.40	249253
33	6017	241218	2.43	247235
34	6008	242970	2.41	248978
35	6222	242938	2.50	249160
36	6059	238973	2.47	245032
37	6138	240517	2.49	246655
38	6020	239564	2.45	245584
39	6065	242243	2.44	248308
40	5986	241255	2.42	247241
41	6104	239575	2.48	245679
42	5998	239269	2.45	245267
43	6002	238052	2.46	244054
44	6057	240299	2.46	246356
45	6009	241558	2.43	247567
46	6001	239904	2.44	245905
47	5847	240531	2.37	246378
48	5952	239735	2.42	245687
49	5892	239642	2.40	245534
50	5896	239094	2.41	244990
51	5754	238342	2.36	244096
52	5894	238124	2.42	244018
53	5835	237591	2.40	243426
54	5826	236607	2.40	242433
55	5858	239061	2.39	244919
56	5913	237758	2.43	243671
57	5870	237390	2.41	243260
58	5802	237318	2.39	243120
59	5906	236539	2.44	242445
60	5679	235503	2.35	241182
61	5941	234747	2.47	240688
62	5848	233245	2.45	239093
63	5827	233947	2.43	239774
64	6091	235803	2.52	241894
65	5762	234101	2.40	239863
66	5784	233666	2.42	239450
67	5899	231535	2.48	237434
68	5888	230897	2.49	236785
69	5747	230315	2.43	236062
70	5871	232507	2.46	238378
71	5690	230108	2.41	235798
72	5755	228681	2.45	234436
73	5712	228583	2.44	234295
74	5518	228284	2.36	233802
75	5502	225364	2.38	230866
76	5606	225572	2.42	231178
77	5656	225421	2.45	231077
78	5515	225667	2.39	231182
79	5658	223532	2.47	229190
80	5691	224833	2.47	230524
81	5563	222109	2.44	227672
82	5528	223249	2.42	228777
83	5500	218956	2.45	224456
84	5472	220506	2.42	225978
85	5399	218162	2.42	223561
86	5509	218358	2.46	223867
87	5453	218232	2.44	223685
88	5564	217826	2.49	223390
89	5408	216972	2.43	222380
90	5616	214266	2.55	219882
91	5292	214093	2.41	219385
92	5378	212564	2.47	217942
93	5324	211956	2.45	217280
94	5253	211019	2.43	216272
95	5281	210047	2.45	215328
96	5076	207841	2.38	212917
97	4985	205581	2.37	210566
98	4890	202983	2.35	207873
99	4883	200274	2.38	205157
100	4181	183098	2.23	187279
101	3306	0	100.00	3306

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	4428	525343	0.84	529771
2	10681	576270	1.82	586951
3	15955	635683	2.45	651638
4	17944	629640	2.77	647584
5	16847	643141	2.55	659988
6	19006	630899	2.92	649905
7	17918	624628	2.79	642546
8	18294	595690	2.98	613984
9	18389	611091	2.92	629480
10	18278	613182	2.89	631460
11	18114	610283	2.88	628397
12	18207	598365	2.95	616572
13	18085	592027	2.96	610112
14	17854	590700	2.93	608554
15	17817	594162	2.91	611979
16	17608	591534	2.89	609142
17	17771	591460	2.92	609231
18	17744	590610	2.92	608354
19	17649	592023	2.89	609672
20	17828	590390	2.93	608218
21	17972	591834	2.95	609806
22	17810	590759	2.93	608569
23	18040	590510	2.96	608550
24	18195	591255	2.99	609450
25	17580	592093	2.88	609673
26	17598	589632	2.90	607230
27	17680	594045	2.89	611725
28	17922	591960	2.94	609882
29	18204	593052	2.98	611256
30	18267	592147	2.99	610414
31	18244	592467	2.99	610711
32	18170	594071	2.97	612241
33	18282	594049	2.99	612331
34	18103	588818	2.98	606921
35	18037	590807	2.96	608844
36	18263	590204	3.00	608467
37	18730	589447	3.08	608177
38	18057	590524	2.97	608581
39	18151	586277	3.00	604428
40	18270	587210	3.02	605480
41	18100	588005	2.99	606105
42	17990	588691	2.97	606681
43	18221	586893	3.01	605114
44	17877	582946	2.98	600823
45	17862	582999	2.97	600861
46	18000	584091	2.99	602091
47	17887	580391	2.99	598278
48	17959	582583	2.99	600542
49	17675	580372	2.96	598047
50	17642	578504	2.96	596146
51	17569	578562	2.95	596131
52	17396	577325	2.93	594721
53	17291	573171	2.93	590462
54	17434	572867	2.95	590301
55	17556	575784	2.96	593340
56	17617	570677	2.99	588294
57	17585	573556	2.97	591141
58	17063	570005	2.91	587068
59	17215	570415	2.93	587630
60	17386	565066	2.98	582452
61	17167	567115	2.94	584282
62	17152	564722	2.95	581874
63	17028	562576	2.94	579604
64	17057	559351	2.96	576408
65	17149	560416	2.97	577565
66	17125	556314	2.99	573439
67	17082	559541	2.96	576623
68	16783	554975	2.94	571758
69	16874	551631	2.97	568505
70	16999	552647	2.98	569646
71	16764	553160	2.94	569924
72	16678	548492	2.95	565170
73	16824	549485	2.97	566309
74	16652	545356	2.96	562008
75	16515	545747	2.94	562262
76	16737	542244	2.99	558981
77	16440	541712	2.95	558152
78	16416	540365	2.95	556781
79	16345	540289	2.94	556634
80	16626	536579	3.01	553205
81	16327	538261	2.94	554588
82	16766	534171	3.04	550937
83	16169	534270	2.94	550439
84	16461	529576	3.01	546037
85	16334	526388	3.01	542722
86	16292	522247	3.03	538539
87	16149	520519	3.01	536668
88	15885	519423	2.97	535308
89	15770	515840	2.97	531610
90	16283	511938	3.08	528221
91	15522	508166	2.96	523688
92	15650	505670	3.00	521320
93	15514	501463	3.00	516977
94	15645	499392	3.04	515037
95	15038	493983	2.95	509021
96	15149	492648	2.98	507797
97	14646	487924	2.91	502570
98	14815	480519	2.99	495334
99	13831	473202	2.84	487033
100	11224	435441	2.51	446665
101	8154	0	100.00	8154

