CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
46	453682	37360551	1.20	37814233
47	448832	37418865	1.19	37867697
48	452397	37522604	1.19	37975001
49	458655	37441737	1.21	37900392
50	455269	37372169	1.20	37827438
51	451966	37369444	1.20	37821410
52	450109	37397006	1.19	37847115
53	448194	37355060	1.19	37803254
54	456120	37406898	1.20	37863018
55	458299	37323138	1.21	37781437
56	451389	37303952	1.20	37755341
57	447239	37140250	1.19	37587489
58	447335	37152175	1.19	37599510
59	449959	37169415	1.20	37619374
60	446666	37335991	1.18	37782657
61	449890	37207967	1.19	37657857
62	454836	37114967	1.21	37569803
63	445433	37046898	1.19	37492331
64	447521	36915120	1.20	37362641
65	447576	36941732	1.20	37389308
66	445075	36952596	1.19	37397671
67	440900	36953996	1.18	37394896
68	431501	36833225	1.16	37264726
69	444690	36684023	1.20	37128713
70	435237	36476681	1.18	36911918
71	429861	36412536	1.17	36842397
72	433096	36302685	1.18	36735781
73	430462	36204850	1.17	36635312
74	429584	36037369	1.18	36466953
75	420922	35954121	1.16	36375043
76	425398	35714409	1.18	36139807
77	416315	35522071	1.16	35938386
78	414339	35271549	1.16	35685888
79	412169	35142387	1.16	35554556
80	412975	35057754	1.16	35470729
81	407249	34794125	1.16	35201374
82	403398	34390888	1.16	34794286
83	402579	33952297	1.17	34354876
84	388080	33732369	1.14	34120449
85	366098	33010217	1.10	33376315

