CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
89	3129467	952458	76.67	4081925
90	3106024	936941	76.83	4042965
91	3097565	921689	77.07	4019254
92	3076843	913583	77.11	3990426
93	3046860	899585	77.21	3946445
94	3034423	885136	77.42	3919559
95	3031946	875590	77.59	3907536
96	2972293	861606	77.53	3833899
97	2924213	848275	77.51	3772488
98	2856821	834720	77.39	3691541
99	2814855	819841	77.44	3634696
100	2725607	778382	77.79	3503989
101	2407063	0	100.00	2407063

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1194580	16603759	6.71	17798339
2	731989	25669272	2.77	26401261
3	332625	20671292	1.58	21003917
4	292100	19982528	1.44	20274628
5	202833	19698710	1.02	19901543
6	182539	21056951	0.86	21239490
7	158216	20183053	0.78	20341269
8	157620	21019997	0.74	21177617
9	149765	20640722	0.72	20790487
10	150006	21057368	0.71	21207374
11	146376	20945785	0.69	21092161
12	140955	20540893	0.68	20681848
13	142979	20472928	0.69	20615907
14	143391	20805996	0.68	20949387
15	144111	20870035	0.69	21014146
16	146443	21003396	0.69	21149839
17	149179	21130005	0.70	21279184
18	147475	21104059	0.69	21251534
19	144400	20956886	0.68	21101286
20	147592	21162761	0.69	21310353
21	148025	21225876	0.69	21373901
22	149328	21427678	0.69	21577006
23	151391	21338885	0.70	21490276
24	151029	21459914	0.70	21610943
25	149243	21343596	0.69	21492839
26	155861	21839484	0.71	21995345
27	152342	21509690	0.70	21662032
28	153321	21544569	0.71	21697890
29	151606	21459314	0.70	21610920
30	154409	21629367	0.71	21783776
31	155221	21758046	0.71	21913267
32	154292	21665309	0.71	21819601
33	151238	21588176	0.70	21739414
34	150999	21618571	0.69	21769570
35	154839	21672380	0.71	21827219
36	151500	21514630	0.70	21666130
37	151106	21522418	0.70	21673524
38	152649	21494490	0.71	21647139
39	153783	21657235	0.71	21811018
40	154216	21655087	0.71	21809303
41	152452	21520212	0.70	21672664
42	150019	21499270	0.69	21649289
43	150900	21438989	0.70	21589889
44	152546	21527963	0.70	21680509
45	151742	21616576	0.70	21768318
46	151873	21559224	0.70	21711097
47	154248	21629279	0.71	21783527
48	154086	21525721	0.71	21679807
49	153731	21524861	0.71	21678592
50	151468	21508328	0.70	21659796
51	151354	21514651	0.70	21666005
52	154237	21513072	0.71	21667309
53	152445	21429162	0.71	21581607
54	152070	21388093	0.71	21540163
55	153705	21538512	0.71	21692217
56	153730	21446917	0.71	21600647
57	151935	21419061	0.70	21570996
58	155320	21356832	0.72	21512152
59	151670	21348625	0.71	21500295
60	151083	21328068	0.70	21479151
61	153342	21251579	0.72	21404921
62	150534	21219411	0.70	21369945
63	154293	21260883	0.72	21415176
64	153312	21368896	0.71	21522208
65	151343	21249493	0.71	21400836
66	152381	21195141	0.71	21347522
67	150398	21012411	0.71	21162809
68	150904	20972120	0.71	21123024
69	152529	20987889	0.72	21140418
70	154203	21063394	0.73	21217597
71	154109	20992751	0.73	21146860
72	154372	20848707	0.73	21003079
73	153554	20723092	0.74	20876646
74	152813	20687330	0.73	20840143
75	165527	20529738	0.80	20695265
76	154245	20500253	0.75	20654498
77	153421	20420529	0.75	20573950
78	155161	20358948	0.76	20514109
79	152695	20262842	0.75	20415537
80	157227	20216751	0.77	20373978
81	158726	19971026	0.79	20129752
82	154828	19929455	0.77	20084283
83	155273	19749402	0.78	19904675
84	155464	19698507	0.78	19853971
85	155789	19472985	0.79	19628774
86	155335	19404853	0.79	19560188
87	156256	19283712	0.80	19439968
88	155472	19180850	0.80	19336322
89	161219	19020489	0.84	19181708
90	161558	18826217	0.85	18987775
91	157907	18651902	0.84	18809809
92	165014	18413344	0.89	18578358
93	154733	18303423	0.84	18458156
94	156578	18132968	0.86	18289546
95	159645	17976824	0.88	18136469
96	157621	17752396	0.88	17910017
97	152995	17516476	0.87	17669471
98	148230	17266398	0.85	17414628
99	141807	16994846	0.83	17136653
100	115170	16403538	0.70	16518708
101	85700	0	100.00	85700

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	3764944	55548779	6.35	59313723
2	1672929	64878788	2.51	66551717
3	1072765	75299123	1.40	76371888
4	776495	76385600	1.01	77162095
5	638543	74892598	0.85	75531141
6	558502	74250537	0.75	74809039
7	515634	73388275	0.70	73903909
8	473884	70326149	0.67	70800033
9	464889	70900042	0.65	71364931
10	458494	70436464	0.65	70894958
11	453275	70105547	0.64	70558822
12	441574	69939564	0.63	70381138
13	445847	69838437	0.63	70284284
14	440843	69848760	0.63	70289603
15	439695	70171292	0.62	70610987
16	442872	70487291	0.62	70930163
17	451250	70470634	0.64	70921884
18	447446	70382453	0.63	70829899
19	451473	70737202	0.63	71188675
20	447826	70703609	0.63	71151435
21	451960	70817536	0.63	71269496
22	449921	70758312	0.63	71208233
23	458334	70908727	0.64	71367061
24	457235	70837636	0.64	71294871
25	453611	70943610	0.64	71397221
26	457625	70807417	0.64	71265042
27	462432	71293615	0.64	71756047
28	463272	71258566	0.65	71721838
29	464443	71313670	0.65	71778113
30	465688	71231717	0.65	71697405
31	467957	71319005	0.65	71786962
32	463824	71398579	0.65	71862403
33	463583	71399293	0.65	71862876
34	458934	71166400	0.64	71625334
35	466784	71240707	0.65	71707491
36	459803	71312780	0.64	71772583
37	462270	71233432	0.64	71695702
38	468207	71261273	0.65	71729480
39	463898	71042705	0.65	71506603
40	464619	71113570	0.65	71578189
41	467985	71186978	0.65	71654963
42	460476	71190471	0.64	71650947
43	461699	71063504	0.65	71525203
44	459109	70902536	0.64	71361645
45	455476	70909725	0.64	71365201
46	459530	70962817	0.64	71422347
47	463068	70809661	0.65	71272729
48	458556	70919560	0.64	71378116
49	462727	70774226	0.65	71236953
50	453601	70581924	0.64	71035525
51	456952	70611665	0.64	71068617
52	459253	70665904	0.65	71125157
53	457297	70542432	0.64	70999729
54	453593	70546394	0.64	70999987
55	458242	70574826	0.65	71033068
56	459853	70366266	0.65	70826119
57	455499	70444833	0.64	70900332
58	464859	70098737	0.66	70563596
59	455138	70260286	0.64	70715424
60	453153	70023231	0.64	70476384
61	461553	70004949	0.65	70466502
62	455292	69854382	0.65	70309674
63	463947	69805778	0.66	70269725
64	457363	69568624	0.65	70025987
65	456048	69733652	0.65	70189700
66	459135	69465319	0.66	69924454
67	455342	69519647	0.65	69974989
68	455802	69120841	0.66	69576643
69	457205	69028637	0.66	69485842
70	460855	68982302	0.66	69443157
71	463428	68942429	0.67	69405857
72	461823	68693917	0.67	69155740
73	464963	68541902	0.67	69006865
74	461565	68268684	0.67	68730249
75	502416	68013099	0.73	68515515
76	462941	67742815	0.68	68205756
77	462344	67510457	0.68	67972801
78	465176	67190330	0.69	67655506
79	461763	67032518	0.68	67494281
80	472129	66667928	0.70	67140057
81	481421	66370946	0.72	66852367
82	464488	65923834	0.70	66388322
83	470195	65630172	0.71	66100367
84	467974	65246224	0.71	65714198
85	472841	64734079	0.73	65206920
86	468165	64232586	0.72	64700751
87	471674	63743769	0.73	64215443
88	466886	63389552	0.73	63856438
89	483005	62844270	0.76	63327275
90	486438	62250807	0.78	62737245
91	473179	61618658	0.76	62091837
92	498659	61005934	0.81	61504593
93	462690	60445976	0.76	60908666
94	472356	59914013	0.78	60386369
95	479822	59198700	0.80	59678522
96	474555	58658899	0.80	59133454
97	459211	57963326	0.79	58422537
98	443776	57185223	0.77	57628999
99	419377	56303286	0.74	56722663
100	321965	54258376	0.59	54580341
101	230622	0	100.00	230622

