CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
10	409907	26353124	1.53	26763031
11	400839	26171057	1.51	26571896
12	411208	26622745	1.52	27033953
13	405240	26713426	1.49	27118666
14	410369	26669218	1.52	27079587
15	414036	27134578	1.50	27548614
16	429377	27103177	1.56	27532554
17	419130	26906849	1.53	27325979
18	419025	27264619	1.51	27683644
19	421728	27441740	1.51	27863468
20	433839	27542781	1.55	27976620
21	438919	27579456	1.57	28018375
22	442461	27517956	1.58	27960417
23	427108	27490552	1.53	27917660
24	452413	28060666	1.59	28513079
25	439564	27730310	1.56	28169874
26	434126	27582986	1.55	28017112
27	446582	27674890	1.59	28121472
28	440001	27857430	1.55	28297431
29	448385	27997443	1.58	28445828
30	447238	27883111	1.58	28330349
31	439956	27687302	1.56	28127258
32	443631	27899441	1.57	28343072
33	446753	27879788	1.58	28326541
34	442890	27668349	1.58	28111239
35	439133	27804450	1.55	28243583
36	439168	27802705	1.56	28241873
37	446542	28010086	1.57	28456628
38	453062	28059272	1.59	28512334
39	447104	28008777	1.57	28455881
40	444234	27937980	1.57	28382214
41	450975	27849920	1.59	28300895
42	452833	27956181	1.59	28409014
43	448429	28049089	1.57	28497518
44	450068	27980009	1.58	28430077
45	447755	28151676	1.57	28599431
46	450805	27966762	1.59	28417567
47	440089	28002084	1.55	28442173
48	448644	27991793	1.58	28440437
49	446516	27954176	1.57	28400692
50	446308	28025730	1.57	28472038
51	442743	27889027	1.56	28331770
52	443760	27713942	1.58	28157702
53	443965	27903236	1.57	28347201
54	446647	27793421	1.58	28240068
55	440173	27678770	1.57	28118943
56	450378	27833705	1.59	28284083
57	443593	27812391	1.57	28255984
58	439454	27711117	1.56	28150571
59	439493	27701401	1.56	28140894
60	435501	27586431	1.55	28021932
61	433090	27606733	1.54	28039823
62	443739	27774268	1.57	28218007
63	438595	27706867	1.56	28145462
64	439357	27645582	1.56	28084939
65	437376	27462523	1.57	27899899
66	432319	27358122	1.56	27790441
67	436732	27357511	1.57	27794243
68	433168	27488791	1.55	27921959
69	435615	27391241	1.57	27826856
70	428687	27165597	1.55	27594284
71	421181	26928884	1.54	27350065
72	425144	26925220	1.55	27350364
73	419465	26707489	1.55	27126954
74	421681	26628728	1.56	27050409
75	418333	26548958	1.55	26967291
76	414567	26374986	1.55	26789553
77	418136	26337634	1.56	26755770
78	415582	26248119	1.56	26663701
79	405015	25893170	1.54	26298185
80	405613	25771453	1.55	26177066
81	398123	25592456	1.53	25990579
82	397830	25640476	1.53	26038306
83	387441	25063869	1.52	25451310
84	376580	24611027	1.51	24987607
85	166773	10909203	1.51	11075976

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	2240104	85261758	2.56	87501862
2	984008	71724946	1.35	72708954
3	767837	76582695	0.99	77350532
4	684721	76543775	0.89	77228496
5	618475	74296898	0.83	74915373
6	617065	82001287	0.75	82618352
7	568356	79790456	0.71	80358812
8	584116	81530976	0.71	82115092
9	580936	80629287	0.72	81210223
10	591835	80415175	0.73	81007010
11	580587	80161349	0.72	80741936
12	593913	80123806	0.74	80717719
13	573875	79152649	0.72	79726524
14	584537	79101948	0.73	79686485
15	581188	78663601	0.73	79244789
16	606935	78451915	0.77	79058850
17	583104	78579487	0.74	79162591
18	580239	78820483	0.73	79400722
19	585922	78794821	0.74	79380743
20	604604	78369496	0.77	78974100
21	599178	77916530	0.76	78515708
22	613705	78110878	0.78	78724583
23	603067	77993422	0.77	78596489
24	605450	77574048	0.77	78179498
25	607668	77549925	0.78	78157593
26	599681	77131631	0.77	77731312
27	601943	77544454	0.77	78146397
28	599172	77243990	0.77	77843162
29	602008	76482297	0.78	77084305
30	603679	76595484	0.78	77199163
31	612360	76568615	0.79	77180975
32	607029	76504952	0.79	77111981
33	617381	76593472	0.80	77210853
34	616695	76537348	0.80	77154043
35	610404	77023635	0.79	77634039
36	612538	76622303	0.79	77234841
37	610568	76533091	0.79	77143659
38	602309	76744152	0.78	77346461
39	610512	76488911	0.79	77099423
40	608423	76346546	0.79	76954969
41	617189	76507355	0.80	77124544
42	605123	76522561	0.78	77127684
43	601280	76408828	0.78	77010108
44	613661	76627054	0.79	77240715
45	599288	76532637	0.78	77131925
46	622038	76368258	0.81	76990296
47	594019	76514457	0.77	77108476
48	601704	76682006	0.78	77283710
49	604687	76662598	0.78	77267285
50	601660	76458586	0.78	77060246
51	598252	76493369	0.78	77091621
52	603665	76311732	0.78	76915397
53	596805	76255874	0.78	76852679
54	608539	76290196	0.79	76898735
55	595541	76251109	0.77	76846650
56	603188	76313955	0.78	76917143
57	603090	76217009	0.79	76820099
58	602225	76211176	0.78	76813401
59	602137	76316787	0.78	76918924
60	605288	76748770	0.78	77354058
61	594755	76385650	0.77	76980405
62	594392	76358447	0.77	76952839
63	596149	76227947	0.78	76824096
64	597665	76012082	0.78	76609747
65	595431	75966852	0.78	76562283
66	591482	76114583	0.77	76706065
67	601907	76309546	0.78	76911453
68	586037	76061126	0.76	76647163
69	595293	75850432	0.78	76445725
70	585242	75546313	0.77	76131555
71	579089	75287524	0.76	75866613
72	587188	75213260	0.77	75800448
73	582935	75228213	0.77	75811148
74	586470	74980036	0.78	75566506
75	578443	74950857	0.77	75529300
76	578670	74578002	0.77	75156672
77	569333	74375650	0.76	74944983
78	567743	74017285	0.76	74585028
79	564623	73786976	0.76	74351599
80	564693	73691519	0.76	74256212
81	558419	73023469	0.76	73581888
82	546204	72392936	0.75	72939140
83	545338	71749780	0.75	72295118
84	513523	70839363	0.72	71352886
85	223926	31509264	0.71	31733190

