CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	860491	8307627	9.39	9168118
2	369328	8966824	3.96	9336152
3	204166	8690781	2.30	8894947
4	146924	9062474	1.60	9209398
5	108971	9143514	1.18	9252485
6	99941	9614793	1.03	9714734
7	92913	9565458	0.96	9658371
8	89069	9766331	0.90	9855400
9	86314	9656123	0.89	9742437
10	82837	9475325	0.87	9558162
11	80537	9436481	0.85	9517018
12	80872	9638002	0.83	9718874
13	81332	9690773	0.83	9772105
14	81336	9735510	0.83	9816846
15	82348	9882166	0.83	9964514
16	82640	9833901	0.83	9916541
17	81092	9753709	0.82	9834801
18	82596	9848322	0.83	9930918
19	83124	9907392	0.83	9990516
20	85094	9945936	0.85	10031030
21	84842	9915716	0.85	10000558
22	86159	10029481	0.85	10115640
23	85832	9976372	0.85	10062204
24	88942	10225897	0.86	10314839
25	85689	10000357	0.85	10086046
26	85965	10011882	0.85	10097847
27	85844	9992025	0.85	10077869
28	87112	10110639	0.85	10197751
29	88392	10154628	0.86	10243020
30	87422	10118204	0.86	10205626
31	87153	10089193	0.86	10176346
32	86820	10080785	0.85	10167605
33	87931	10108037	0.86	10195968
34	86218	10011027	0.85	10097245
35	87076	10073545	0.86	10160621
36	87195	10050911	0.86	10138106
37	89468	10201321	0.87	10290789
38	88407	10117953	0.87	10206360
39	87723	10077895	0.86	10165618
40	87123	10031127	0.86	10118250
41	86991	9995180	0.86	10082171
42	90179	10030860	0.89	10121039
43	89460	10138730	0.87	10228190
44	87390	10046081	0.86	10133471
45	88611	10127827	0.87	10216438
46	88268	10081018	0.87	10169286
47	88686	10106677	0.87	10195363
48	87727	10069578	0.86	10157305
49	87697	10059077	0.86	10146774
50	87691	10049789	0.87	10137480
51	87504	10011809	0.87	10099313
52	86888	9992803	0.86	10079691
53	88619	10061776	0.87	10150395
54	87597	10028004	0.87	10115601
55	88907	10079119	0.87	10168026
56	87007	10061005	0.86	10148012
57	87140	10044331	0.86	10131471
58	87015	10036962	0.86	10123977
59	87281	10027501	0.86	10114782
60	86793	10011561	0.86	10098354
61	87430	10100265	0.86	10187695
62	87818	10168489	0.86	10256307
63	88097	10091423	0.87	10179520
64	88013	10096756	0.86	10184769
65	86655	10031745	0.86	10118400
66	87547	10053355	0.86	10140902
67	87085	10082816	0.86	10169901
68	88890	10127334	0.87	10216224
69	88485	10087865	0.87	10176350
70	87672	10002434	0.87	10090106
71	87529	9985270	0.87	10072799
72	87244	9997473	0.87	10084717
73	87026	9946192	0.87	10033218
74	87338	9938545	0.87	10025883
75	87198	9948060	0.87	10035258
76	87886	9953439	0.88	10041325
77	87800	9937152	0.88	10024952
78	88217	9955747	0.88	10043964
79	87575	9851821	0.88	9939396
80	87463	9891330	0.88	9978793
81	86983	9834699	0.88	9921682
82	87653	9865685	0.88	9953338
83	87363	9794994	0.88	9882357
84	88208	9852279	0.89	9940487
85	89527	9848264	0.90	9937791
86	89105	9827950	0.90	9917055
87	90084	9812405	0.91	9902489
88	87735	9731370	0.89	9819105
89	88521	9688728	0.91	9777249
90	87439	9635023	0.90	9722462
91	89395	9636060	0.92	9725455
92	88650	9595269	0.92	9683919
93	88231	9580474	0.91	9668705
94	87441	9474436	0.91	9561877
95	86959	9409279	0.92	9496238
96	86376	9367651	0.91	9454027
97	85922	9284185	0.92	9370107
98	85887	9209843	0.92	9295730
99	88718	9107353	0.96	9196071
100	84326	8936911	0.93	9021237
101	77000	7599901	1.00	7676901

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1918739	22052893	8.00	23971632
2	865238	23936334	3.49	24801572
3	481183	23984509	1.97	24465692
4	359173	25291241	1.40	25650414
5	274080	26174481	1.04	26448561
6	264649	28428530	0.92	28693179
7	233052	26908774	0.86	27141826
8	230091	28126558	0.81	28356649
9	223784	27956715	0.79	28180499
10	217373	27824296	0.78	28041669
11	213456	27831258	0.76	28044714
12	211558	28058227	0.75	28269785
13	209176	27961549	0.74	28170725
14	210824	28152831	0.74	28363655
15	210657	28142630	0.74	28353287
16	211921	28199733	0.75	28411654
17	211607	28265756	0.74	28477363
18	214262	28481224	0.75	28695486
19	214533	28486426	0.75	28700959
20	213869	28403824	0.75	28617693
21	215098	28511917	0.75	28727015
22	218277	28600636	0.76	28818913
23	215647	28522640	0.75	28738287
24	215144	28392486	0.75	28607630
25	215832	28373514	0.75	28589346
26	215937	28312970	0.76	28528907
27	218018	28500497	0.76	28718515
28	215958	28337993	0.76	28553951
29	215165	28248500	0.76	28463665
30	216010	28189323	0.76	28405333
31	215424	28168781	0.76	28384205
32	215190	28168710	0.76	28383900
33	215792	28248847	0.76	28464639
34	217582	28297456	0.76	28515038
35	218289	28370770	0.76	28589059
36	217601	28271188	0.76	28488789
37	217337	28239268	0.76	28456605
38	217066	28264037	0.76	28481103
39	216199	28224205	0.76	28440404
40	216510	28203058	0.76	28419568
41	215693	28196545	0.76	28412238
42	220632	28185694	0.78	28406326
43	218422	28278110	0.77	28496532
44	217307	28333542	0.76	28550849
45	215764	28279410	0.76	28495174
46	218035	28293992	0.76	28512027
47	217193	28335884	0.76	28553077
48	218213	28415005	0.76	28633218
49	217454	28368832	0.76	28586286
50	217348	28348663	0.76	28566011
51	217360	28333541	0.76	28550901
52	215999	28396745	0.75	28612744
53	217625	28355158	0.76	28572783
54	216554	28396872	0.76	28613426
55	215948	28288247	0.76	28504195
56	217251	28411801	0.76	28629052
57	216124	28316465	0.76	28532589
58	217066	28438459	0.76	28655525
59	218834	28442572	0.76	28661406
60	219036	28615298	0.76	28834334
61	217849	28493338	0.76	28711187
62	217420	28439414	0.76	28656834
63	216261	28394755	0.76	28611016
64	218108	28443329	0.76	28661437
65	218562	28468265	0.76	28686827
66	218521	28555710	0.76	28774231
67	218952	28547846	0.76	28766798
68	217661	28434487	0.76	28652148
69	217258	28374024	0.76	28591282
70	215194	28244967	0.76	28460161
71	216211	28301972	0.76	28518183
72	216926	28253332	0.76	28470258
73	216796	28230528	0.76	28447324
74	217196	28209358	0.76	28426554
75	217270	28208998	0.76	28426268
76	216827	28101029	0.77	28317856
77	216580	28047630	0.77	28264210
78	216275	27948150	0.77	28164425
79	215075	27843688	0.77	28058763
80	216907	27853619	0.77	28070526
81	216220	27790152	0.77	28006372
82	215977	27692152	0.77	27908129
83	215084	27628052	0.77	27843136
84	216502	27683357	0.78	27899859
85	216206	27680975	0.78	27897181
86	216890	27575567	0.78	27792457
87	217197	27502685	0.78	27719882
88	217305	27457597	0.79	27674902
89	216484	27385809	0.78	27602293
90	219359	27435381	0.79	27654740
91	217589	27333813	0.79	27551402
92	218128	27219645	0.79	27437773
93	216839	27107909	0.79	27324748
94	218754	27076527	0.80	27295281
95	217797	26907823	0.80	27125620
96	219338	26868622	0.81	27087960
97	218250	26690256	0.81	26908506
98	218551	26638470	0.81	26857021
99	227101	26354314	0.85	26581415
100	215296	25921354	0.82	26136650
101	191270	22178293	0.86	22369563

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	319349	3498777	8.36	3818126
2	837462	1178045	41.55	2015507
3	1306012	599847	68.53	1905859
4	1461234	532021	73.31	1993255
5	1939355	575577	77.11	2514932
6	1837859	536463	77.41	2374322
7	1886823	625982	75.09	2512805
8	1733723	542275	76.17	2275998
9	1891281	599148	75.94	2490429
10	1965999	590369	76.91	2556368
11	1870607	563726	76.84	2434333
12	1803521	556116	76.43	2359637
13	1848778	562026	76.69	2410804
14	1820001	561731	76.42	2381732
15	1856362	562645	76.74	2419007
16	1793655	559719	76.22	2353374
17	1901647	560151	77.25	2461798
18	1830002	556012	76.70	2386014
19	1847540	559490	76.76	2407030
20	1770629	565006	75.81	2335635
21	1900018	557113	77.33	2457131
22	1883033	555955	77.21	2438988
23	1862594	558045	76.95	2420639
24	1810056	563099	76.27	2373155
25	1840056	557044	76.76	2397100
26	1869269	548210	77.32	2417479
27	1784133	561481	76.06	2345614
28	1845915	549995	77.04	2395910
29	1785495	555411	76.27	2340906
30	1829479	552129	76.82	2381608
31	1855585	557347	76.90	2412932
32	1838628	556527	76.76	2395155
33	1858185	558992	76.87	2417177
34	1800162	562313	76.20	2362475
35	1838790	545186	77.13	2383976
36	1834814	551526	76.89	2386340
37	1839191	556241	76.78	2395432
38	1788684	559790	76.16	2348474
39	1885908	551832	77.36	2437740
40	1816352	553880	76.63	2370232
41	1876381	558103	77.08	2434484
42	1823954	557242	76.60	2381196
43	1835639	554991	76.78	2390630
44	1839651	555525	76.81	2395176
45	1921746	546129	77.87	2467875
46	1821290	564825	76.33	2386115
47	1896818	549836	77.53	2446654
48	1876207	550422	77.32	2426629
49	1864742	552511	77.14	2417253
50	1818241	562286	76.38	2380527
51	1780258	582465	75.35	2362723
52	1831891	568277	76.32	2400168
53	1807673	575708	75.84	2383381
54	1841567	571824	76.31	2413391
55	1831530	583187	75.85	2414717
56	1841709	567296	76.45	2409005
57	1808216	582071	75.65	2390287
58	1822562	564929	76.34	2387491
59	1820781	575349	75.99	2396130
60	1871083	558901	77.00	2429984
61	1826475	559685	76.54	2386160
62	1876272	549250	77.36	2425522
63	1822406	568543	76.22	2390949
64	1855693	557929	76.88	2413622
65	1807563	562014	76.28	2369577
66	1862701	546123	77.33	2408824
67	1844017	546964	77.12	2390981
68	1890834	538411	77.84	2429245
69	1850338	552560	77.00	2402898
70	1868149	544601	77.43	2412750
71	1796033	562060	76.16	2358093
72	1827827	553200	76.77	2381027
73	1797588	561067	76.21	2358655
74	1801439	545986	76.74	2347425
75	1812409	549958	76.72	2362367
76	1839934	541269	77.27	2381203
77	1824748	546259	76.96	2371007
78	1857778	530299	77.79	2388077
79	1833611	543593	77.13	2377204
80	1798478	541949	76.84	2340427
81	1845590	534370	77.55	2379960
82	1828967	535698	77.35	2364665
83	1842168	532827	77.57	2374995
84	1847960	525512	77.86	2373472
85	1762165	544844	76.38	2307009
86	1825396	524866	77.67	2350262
87	1837154	523214	77.83	2360368
88	1838507	515575	78.10	2354082
89	1805837	519678	77.65	2325515
90	1817457	513231	77.98	2330688
91	1812363	510866	78.01	2323229
92	1784886	511832	77.71	2296718
93	1773801	508453	77.72	2282254
94	1789228	500148	78.15	2289376
95	1806536	493233	78.55	2299769
96	1759420	493556	78.09	2252976
97	1748856	481105	78.43	2229961
98	1710449	472611	78.35	2183060
99	1663280	465338	78.14	2128618
100	1560045	424490	78.61	1984535
101	1151281	0	100.00	1151281

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	608904	7438074	7.57	8046978
2	364228	10983442	3.21	11347670
3	179835	9338626	1.89	9518461
4	159612	8900993	1.76	9060605
5	108774	8860235	1.21	8969009
6	100769	9685960	1.03	9786729
7	85140	9187579	0.92	9272719
8	87625	9689109	0.90	9776734
9	83194	9586366	0.86	9669560
10	84356	9856587	0.85	9940943
11	82604	9797109	0.84	9879713
12	78880	9585972	0.82	9664852
13	78135	9529447	0.81	9607582
14	79625	9709516	0.81	9789141
15	81088	9774341	0.82	9855429
16	81429	9815663	0.82	9897092
17	82778	9924234	0.83	10007012
18	81685	9940462	0.82	10022147
19	80964	9800645	0.82	9881609
20	79312	9900396	0.79	9979708
21	82947	9934050	0.83	10016997
22	83408	10041689	0.82	10125097
23	82786	9984784	0.82	10067570
24	81952	10093760	0.81	10175712
25	83239	9988950	0.83	10072189
26	86956	10274186	0.84	10361142
27	81930	10074708	0.81	10156638
28	85254	10099039	0.84	10184293
29	81250	10060612	0.80	10141862
30	84358	10196060	0.82	10280418
31	84734	10211571	0.82	10296305
32	84019	10178165	0.82	10262184
33	83147	10126972	0.81	10210119
34	82977	10099442	0.81	10182419
35	84724	10161906	0.83	10246630
36	84190	10057527	0.83	10141717
37	82767	10093868	0.81	10176635
38	80921	10032259	0.80	10113180
39	84543	10202283	0.82	10286826
40	82915	10162292	0.81	10245207
41	82610	10081326	0.81	10163936
42	80948	10060741	0.80	10141689
43	80814	10045144	0.80	10125958
44	82496	10120359	0.81	10202855
45	84748	10168315	0.83	10253063
46	81032	10124302	0.79	10205334
47	84747	10184644	0.83	10269391
48	84347	10137013	0.83	10221360
49	83850	10141364	0.82	10225214
50	81158	10109441	0.80	10190599
51	78969	10101780	0.78	10180749
52	82124	10104630	0.81	10186754
53	81205	10092699	0.80	10173904
54	80750	10074758	0.80	10155508
55	80694	10163157	0.79	10243851
56	81789	10126349	0.80	10208138
57	80401	10112757	0.79	10193158
58	81508	10102994	0.80	10184502
59	79508	10095886	0.78	10175394
60	82332	10103510	0.81	10185842
61	79284	10058931	0.78	10138215
62	81663	10060630	0.81	10142293
63	78786	10122349	0.77	10201135
64	81590	10188293	0.79	10269883
65	78776	10098317	0.77	10177093
66	81238	10078840	0.80	10160078
67	80770	10018754	0.80	10099524
68	82934	10028544	0.82	10111478
69	80909	10055729	0.80	10136638
70	82587	10111438	0.81	10194025
71	79403	10067250	0.78	10146653
72	80978	10009047	0.80	10090025
73	78836	9973074	0.78	10051910
74	80588	9973581	0.80	10054169
75	80116	9934921	0.80	10015037
76	80640	9925169	0.81	10005809
77	80463	9918758	0.80	9999221
78	83955	9929067	0.84	10013022
79	81466	9901612	0.82	9983078
80	80599	9931768	0.80	10012367
81	80576	9812415	0.81	9892991
82	80832	9832686	0.82	9913518
83	81036	9767523	0.82	9848559
84	81478	9805556	0.82	9887034
85	77978	9730296	0.80	9808274
86	81234	9756702	0.83	9837936
87	81884	9745121	0.83	9827005
88	82929	9738560	0.84	9821489
89	82388	9694094	0.84	9776482
90	81384	9608788	0.84	9690172
91	85473	9564557	0.89	9650030
92	80935	9520482	0.84	9601417
93	81073	9511191	0.85	9592264
94	81349	9474316	0.85	9555665
95	82087	9441000	0.86	9523087
96	80338	9344430	0.85	9424768
97	81270	9254437	0.87	9335707
98	79065	9182473	0.85	9261538
99	74640	9051288	0.82	9125928
100	60403	8476321	0.71	8536724
101	38204	0	100.00	38204

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1769396	22541798	7.28	24311194
2	806365	26511276	2.95	27317641
3	518926	31483721	1.62	32002647
4	366392	31383649	1.15	31750041
5	298666	30446464	0.97	30745130
6	261884	29797268	0.87	30059152
7	238598	29422994	0.80	29661592
8	222298	27925345	0.79	28147643
9	219200	28495246	0.76	28714446
10	217170	28316578	0.76	28533748
11	214644	28213436	0.76	28428080
12	207637	28119275	0.73	28326912
13	205573	28083052	0.73	28288625
14	204875	28014996	0.73	28219871
15	206256	28250822	0.72	28457078
16	202173	28314706	0.71	28516879
17	207417	28378337	0.73	28585754
18	205070	28357727	0.72	28562797
19	210489	28512150	0.73	28722639
20	203034	28420266	0.71	28623300
21	209843	28509077	0.73	28718920
22	208856	28451701	0.73	28660557
23	207574	28510321	0.72	28717895
24	204006	28499823	0.71	28703829
25	209885	28574219	0.73	28784104
26	211479	28503822	0.74	28715301
27	207589	28785279	0.72	28992868
28	211828	28679894	0.73	28891722
29	206929	28709552	0.72	28916481
30	209568	28642233	0.73	28851801
31	209349	28765396	0.72	28974745
32	206846	28763161	0.71	28970007
33	208346	28795620	0.72	29003966
34	208477	28589979	0.72	28798456
35	211101	28700505	0.73	28911606
36	210615	28698419	0.73	28909034
37	208452	28673113	0.72	28881565
38	203009	28433668	0.71	28636677
39	208081	28573594	0.72	28781675
40	204671	28624614	0.71	28829285
41	208415	28713197	0.72	28921612
42	203701	28689957	0.71	28893658
43	203994	28582004	0.71	28785998
44	202988	28516564	0.71	28719552
45	209396	28546921	0.73	28756317
46	201571	28583907	0.70	28785478
47	205937	28537557	0.72	28743494
48	205149	28590473	0.71	28795622
49	204787	28543672	0.71	28748459
50	199410	28456235	0.70	28655645
51	193725	28456828	0.68	28650553
52	199056	28472294	0.69	28671350
53	195937	28405462	0.69	28601399
54	198496	28436606	0.69	28635102
55	196042	28458210	0.68	28654252
56	198589	28393152	0.69	28591741
57	195682	28456992	0.68	28652674
58	197061	28325360	0.69	28522421
59	195395	28383783	0.68	28579178
60	200740	28250469	0.71	28451209
61	195560	28304963	0.69	28500523
62	201011	28225992	0.71	28427003
63	193484	28258790	0.68	28452274
64	196292	28167352	0.69	28363644
65	194144	28286468	0.68	28480612
66	199940	28176590	0.70	28376530
67	199763	28266932	0.70	28466695
68	203106	28119495	0.72	28322601
69	198072	28147827	0.70	28345899
70	201787	28185358	0.71	28387145
71	194219	28267835	0.68	28462054
72	198174	28196500	0.70	28394674
73	195321	28199212	0.69	28394533
74	196730	28118618	0.69	28315348
75	197366	28125069	0.70	28322435
76	198910	28009533	0.71	28208443
77	198289	28016803	0.70	28215092
78	207813	27992198	0.74	28200011
79	200260	28051517	0.71	28251777
80	198122	27988917	0.70	28187039
81	202591	28014998	0.72	28217589
82	200562	27871172	0.71	28071734
83	202386	27840466	0.72	28042852
84	203621	27776790	0.73	27980411
85	194152	27674941	0.70	27869093
86	200735	27564201	0.72	27764936
87	201444	27474963	0.73	27676407
88	204614	27469242	0.74	27673856
89	201582	27336977	0.73	27538559
90	201901	27214654	0.74	27416555
91	212553	26988859	0.78	27201412
92	199920	26951344	0.74	27151264
93	198910	26787551	0.74	26986461
94	200118	26690570	0.74	26890688
95	200906	26526808	0.75	26727714
96	198529	26432656	0.75	26631185
97	198907	26212151	0.75	26411058
98	193833	25982339	0.74	26176172
99	179241	25610609	0.70	25789850
100	135438	23575939	0.57	23711377
101	82340	0	100.00	82340

