CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
73	478425	41937108	1.13	42415533
74	479246	41725921	1.14	42205167
75	475314	41606825	1.13	42082139
76	479700	41274009	1.15	41753709
77	465546	41004060	1.12	41469606
78	462095	40696722	1.12	41158817
79	466423	40495152	1.14	40961575
80	462551	40337594	1.13	40800145
81	450593	40048867	1.11	40499460
82	450299	39536614	1.13	39986913
83	441837	38998327	1.12	39440164
84	430108	38604945	1.10	39035053
85	403431	37655695	1.06	38059126

