CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
65	565754	17971367	3.05	18537121
66	548848	17780464	2.99	18329312
67	538935	17416948	3.00	17955883
68	528926	17136302	2.99	17665228
69	517837	16686129	3.01	17203966
70	502826	16239827	3.00	16742653
71	484235	15829978	2.97	16314213
72	474381	15490387	2.97	15964768
73	456970	15053287	2.95	15510257
74	449206	14649708	2.98	15098914
75	434280	14237306	2.96	14671586
76	419583	13838021	2.94	14257604
77	406825	13403260	2.95	13810085
78	389610	12944359	2.92	13333969
79	371737	12444320	2.90	12816057
80	356401	11961109	2.89	12317510
81	340343	11489936	2.88	11830279
82	321974	10962856	2.85	11284830
83	300733	10371810	2.82	10672543
84	282758	9792594	2.81	10075352
85	259855	9373294	2.70	9633149
86	199501	8010628	2.43	8210129
87	175123	8089034	2.12	8264157

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	692245	57149242	1.20	57841487
2	774874	57667365	1.33	58442239
3	715983	59480526	1.19	60196509
4	715048	60415184	1.17	61130232
5	705350	59765630	1.17	60470980
6	783555	63493678	1.22	64277233
7	744185	60932205	1.21	61676390
8	759965	62406611	1.20	63166576
9	756094	61852785	1.21	62608879
10	740151	61043536	1.20	61783687
11	743859	60992001	1.20	61735860
12	757659	61032687	1.23	61790346
13	747978	60945172	1.21	61693150
14	753141	60820511	1.22	61573652
15	753086	60550292	1.23	61303378
16	761103	60726082	1.24	61487185
17	755611	60949031	1.22	61704642
18	753858	61213015	1.22	61966873
19	743780	60938110	1.21	61681890
20	843534	60547524	1.37	61391058
21	778583	60553858	1.27	61332441
22	777342	60675081	1.26	61452423
23	780926	60601818	1.27	61382744
24	794298	60174857	1.30	60969155
25	785432	59978431	1.29	60763863
26	779697	59845029	1.29	60624726
27	775825	60223116	1.27	60998941
28	779893	59773585	1.29	60553478
29	781454	59473224	1.30	60254678
30	777537	59636451	1.29	60413988
31	786012	59414800	1.31	60200812
32	789355	59315464	1.31	60104819
33	781287	59294528	1.30	60075815
34	765329	59318302	1.27	60083631
35	766187	59345293	1.27	60111480
36	780430	58987419	1.31	59767849
37	763961	59001460	1.28	59765421
38	764217	58923021	1.28	59687238
39	759293	58746047	1.28	59505340
40	765882	58699498	1.29	59465380
41	759176	58679009	1.28	59438185
42	759948	58548723	1.28	59308671
43	752272	58345664	1.27	59097936
44	765488	58262977	1.30	59028465
45	753115	58092437	1.28	58845552
46	748049	57976003	1.27	58724052
47	737968	57992123	1.26	58730091
48	739951	57977303	1.26	58717254
49	739477	57640482	1.27	58379959
50	729588	57577013	1.25	58306601
51	724996	57344998	1.25	58069994
52	720347	57159275	1.24	57879622
53	719318	56830523	1.25	57549841
54	717727	56686346	1.25	57404073
55	718615	56288424	1.26	57007039
56	715463	55967944	1.26	56683407
57	713358	55663489	1.27	56376847
58	702983	55434255	1.25	56137238
59	696975	55284380	1.25	55981355
60	691550	54895587	1.24	55587137
61	685264	54715159	1.24	55400423
62	684549	53496681	1.26	54181230
63	676182	53543381	1.25	54219563
64	662669	52944224	1.24	53606893
65	653150	52452247	1.23	53105397
66	634637	52072707	1.20	52707344
67	638100	51005897	1.24	51643997
68	610326	49915368	1.21	50525694
69	599804	48896144	1.21	49495948
70	587972	47764844	1.22	48352816
71	571947	46834051	1.21	47405998
72	566361	45639648	1.23	46206009
73	542268	44489321	1.20	45031589
74	529872	43284048	1.21	43813920
75	516793	42175589	1.21	42692382
76	499814	40963119	1.21	41462933
77	482678	39718575	1.20	40201253
78	465440	38439645	1.20	38905085
79	447721	37216711	1.19	37664432
80	435131	35930405	1.20	36365536
81	420802	34557415	1.20	34978217
82	394000	33084957	1.18	33478957
83	375306	31665657	1.17	32040963
84	355436	30198274	1.16	30553710
85	319842	28496872	1.11	28816714
86	279139	25748800	1.07	26027939
87	186539	24386780	0.76	24573319

